StudyYear,MeanDepth,PlotNumber,SurveyPeriod,DateSurveyPeriod,UniqueSurveyPlots,birds_number_all,pisc_number_all,birds_number_behavior,birds_time,birds_feeding_time,pisc_number_behavior,pisc_time,pisc_feeding_time,SiteArrivalTime,SiteDepartureTime,SurveyStartTime,SurveyEndTime,Sunrise_Sunset,AreaSearchStartTime,AreaSearchEndTime,TemperatureArrival_DegF,WindArrival_MPH,CloudCoverArrival_Percent,BarometricPressureArrival_Hg,BarometricPressure_Trend,TemperatureDeparture_DegF,WindDeparture_MPH,CloudCoverDeparture_Percent,MoonPhase_Percent,StartingDirection_Plot1_8,HuntDay,Weather,Machinery,Additional.Notes,NumBirds_North,NumBirds_East,NumBirds_South,NumBirds_West,Treatment,PiscPresenceAbsence,BirdPresenceAbsence,FishPresent
Year2,22.86,6,Evening,2024-11-06 Evening,2024-11-06 Evening 6,0,0,0,0,0,0,0,0,11/6/2024 15:36,11/6/2024 18:23,11/6/2024 16:08,11/6/2024 16:48,11/6/2024 16:59,11/6/2024 15:56,11/6/2024 16:01,67.3,11.4,0,30,NA,65.5,6,0,0.3,1,N,None,None,No birds detected in plots on P.C.,100,10,10,10,Fish,0,0,Present
Year2,22.86,6,Night,2024-11-06 Night,2024-11-06 Night 6,0,0,0,0,0,0,0,0,11/6/2024 15:36,11/6/2024 18:23,11/6/2024 18:00,11/6/2024 18:20,11/6/2024 16:59,NA,NA,61,10,0,30,NA,61,6.7,0,0.3,1,N,None,None,No birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,6,Morning,2024-11-14 Morning,2024-11-14 Morning 6,0,0,0,0,0,0,0,0,11/14/2024 6:31,11/14/2024 7:28,11/14/2024 6:35,11/14/2024 7:15,11/14/2024 6:49,11/14/2024 7:18,11/14/2024 7:23,48.6,2.7,0.1,30.08,NA,49,1.2,0.1,0.98,8,N,None,None,Ibis roost to the west. No birds detected on P.C.,0,0,0,1000,Fish,0,0,Present
Year2,22.86,6,Evening,2024-11-20 Evening,2024-11-20 Evening 6,2,0,0,0,0,0,0,0,11/20/2024 15:58,11/20/2024 18:10,11/20/2024 16:06,11/20/2024 16:46,11/20/2024 16:48,11/20/2024 16:00,11/20/2024 16:05,55.8,2.9,1,30.03,NA,53.2,2.9,1,0.7,8,N,Rain,None,No birds detected in plots on P.C.,0,10,10,10,Fish,0,1,Present
Year2,22.86,6,Night,2024-11-20 Night,2024-11-20 Night 6,0,0,0,0,0,0,0,0,11/20/2024 15:58,11/20/2024 18:10,11/20/2024 17:48,11/20/2024 18:08,11/20/2024 16:48,NA,NA,52,1,1,30.02,NA,51,1,1,0.7,8,N,Rain,None,No birds detected,NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,6,Morning,2024-11-27 Morning,2024-11-27 Morning 6,0,0,0,0,0,0,0,0,11/27/2024 7:00,11/27/2024 7:57,11/27/2024 7:03,11/27/2024 7:43,11/27/2024 7:03,11/27/2024 7:44,11/27/2024 7:49,38,6.4,0,30.14,NA,40,1.3,0,0.09,8,Y,None,None,Frequent shots heard to the W.,10,10,10,10,Fish,0,0,Present
Year2,22.86,6,Evening,2024-12-11 Evening,2024-12-11 Evening 6,0,0,0,0,0,0,0,0,12/11/2024 15:52,12/11/2024 18:09,12/11/2024 16:00,12/11/2024 16:40,12/11/2024 16:44,12/11/2024 15:55,12/11/2024 16:00,53,1.3,0.9,30.05,Decreasing,54,0,0.9,0.87,8,N,None,None,No birds in plots during survey.,1000,100,10,100,Fish,0,0,Present
Year2,22.86,6,Night,2024-12-11 Night,2024-12-11 Night 6,0,0,0,0,0,0,0,0,12/11/2024 15:52,12/11/2024 18:09,12/11/2024 17:46,12/11/2024 18:06,12/11/2024 16:44,NA,NA,53,0.8,0.9,30.05,Decreasing,53,1,0.9,0.87,8,N,None,None,Night survey no birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,6,Morning,2024-12-21 Morning,2024-12-21 Morning 6,0,0,0,0,0,0,0,0,12/21/2024 7:14,12/21/2024 8:06,12/21/2024 7:19,12/21/2024 7:59,12/21/2024 7:23,12/21/2024 8:00,12/21/2024 8:05,49.1,4.6,1,30.11,NA,52.3,0.7,1,0.62,8,Y,Fog,None,"Shooting to the W. SNEG flew in, wandered around as if foraging but did not catch anything.",100,100,10,1000,Fish,0,0,Present
Year2,22.86,6,Evening,2024-12-26 Evening,2024-12-26 Evening 6,1,1,0,0,0,0,0,0,12/26/2024 14:12,12/26/2024 18:17,12/26/2024 16:04,12/26/2024 16:44,12/26/2024 16:50,12/26/2024 15:58,12/26/2024 16:03,56,6.4,1,30.07,Decreasing,54.5,1,1,0.15,1,N,Rain,None,Checked trail cams beforehand. No birds detected on P.C.,100,100,100,100,Fish,1,1,Present
Year2,22.86,6,Night,2024-12-26 Night,2024-12-26 Night 6,0,0,0,0,0,0,0,0,12/26/2024 14:12,12/26/2024 18:17,12/26/2024 17:53,12/26/2024 18:13,12/26/2024 16:50,NA,NA,52,6,1,30.07,Decreasing,50,1,1,0.15,1,N,Rain,None,Night survey no birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,6,Morning,2024-12-31 Morning,2024-12-31 Morning 6,14,0,0,0,0,0,0,0,12/31/2024 7:19,12/31/2024 8:15,12/31/2024 7:24,12/31/2024 8:04,12/31/2024 7:25,12/31/2024 8:06,12/31/2024 8:11,39,2.9,0.5,30.21,Increasing,41,3.2,0.2,0.01,8,Y,None,None,Shooting to NW. Bird activity increased after main P.C. concluded.,100,100,1000,1000,Fish,0,1,Present
Year2,22.86,6,Evening,2025-01-10 Evening,2025-01-10 Evening 6,0,0,0,0,0,0,0,0,1/10/2025 16:20,1/10/2025 18:31,1/10/2025 16:29,1/10/2025 17:09,1/10/2025 17:03,1/10/2025 16:24,1/10/2025 16:29,59,4,0,30.28,NA,57,3,0,0.91,8,N,None,None,"All GREG observations the same bird - visiited plots 1, 3, 4, 5, 7",1000,1000,100,10,Fish,0,0,Present
Year2,22.86,6,Night,2025-01-10 Night,2025-01-10 Night 6,0,0,0,0,0,0,0,0,1/10/2025 16:20,1/10/2025 18:31,1/10/2025 18:09,1/10/2025 18:29,1/10/2025 17:03,NA,NA,53,4,0,30.28,NA,53,3,0,0.91,1,N,None,None,"2+ Killdeer heard from Plots 1 or 2, too dark to see them on berm even with night scope.",NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,6,Morning,2025-01-23 Morning,2025-01-23 Morning 6,0,0,0,0,0,0,0,0,1/23/2025 7:01,1/23/2025 7:54,1/23/2025 7:06,1/23/2025 7:46,1/23/2025 7:20,1/23/2025 7:47,1/23/2025 7:52,33,2,0,30.37,NA,34,3,0,0.33,8,Y,None,None,Shooting far to W.,10000,10,100,1000,Fish,0,0,Present
Year2,22.86,6,Evening,2025-01-24 Evening,2025-01-24 Evening 6,2,2,0,0,0,0,0,0,1/24/2025 16:34,1/24/2025 18:42,1/24/2025 16:40,1/24/2025 17:20,1/24/2025 17:18,1/24/2025 16:35,1/24/2025 16:40,58,3,0.2,30.37,Decreasing,55,3,0.3,0.21,8,N,None,None,"Many NSHO, NOPI, and AMWI have moved into fields to W.",1000,1000,100,1000,Fish,1,1,Present
Year2,22.86,6,Night,2025-01-24 Night,2025-01-24 Night 6,0,0,0,0,0,0,0,0,1/24/2025 16:34,1/24/2025 18:42,1/24/2025 18:20,1/24/2025 18:40,1/24/2025 17:18,NA,NA,51,3,0.2,29.89,Decreasing,51,3,0.2,0.21,1,N,None,None,Night survey no birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,6,Morning,2025-01-31 Morning,2025-01-31 Morning 6,0,0,0,0,0,0,0,0,1/31/2025 7:13,1/31/2025 8:03,1/31/2025 7:15,1/31/2025 7:55,1/31/2025 7:13,1/31/2025 7:55,1/31/2025 8:00,45,6,1,30.24,NA,45,6,1,0.05,1,Y,Rain,None,Shooting to W. Light rain.,100,10,100,1000,Fish,0,0,Present
Year2,22.86,6,Evening,2025-02-07 Evening,2025-02-07 Evening 6,4,0,1,1,0,0,0,0,2/7/2025 17:05,2/7/2025 19:10,2/7/2025 17:05,2/7/2025 17:45,2/7/2025 17:35,2/7/2025 17:00,2/7/2025 17:05,53,3,0.2,30.21,Increasing,50,4,0.1,0.8,8,N,None,None,Way fewer birds than previous visit.,10,10,10,10,Fish,0,1,Present
Year2,22.86,6,Night,2025-02-07 Night,2025-02-07 Night 6,0,0,0,0,0,0,0,0,2/7/2025 17:05,2/7/2025 19:10,2/7/2025 18:45,2/7/2025 19:05,2/7/2025 17:35,NA,NA,48,4,0.1,30.22,Increasing,47,3,0.1,0.8,1,N,None,None,"KILL heard, too dark to determine plot. Water level VERY high.",NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,6,Morning,2025-02-12 Morning,2025-02-12 Morning 6,5,0,0,0,0,0,0,0,2/12/2025 7:00,2/12/2025 7:50,2/12/2025 7:03,2/12/2025 7:43,2/12/2025 7:01,2/12/2025 7:43,2/12/2025 7:48,31,4,0.2,29.93,NA,32,3,0.2,1,1,N,None,None,,10,10,10,100,Fish,0,1,Present
Year2,22.86,6,Evening,2025-02-17 Evening,2025-02-17 Evening 6,0,0,0,0,0,0,0,0,2/17/2025 16:42,2/17/2025 19:10,2/17/2025 16:53,2/17/2025 17:33,2/17/2025 17:46,2/17/2025 16:48,2/17/2025 16:53,57,2,0.4,30.07,Decreasing,56,2,0.4,0.74,8,N,None,None,,100,10,1000,100,Fish,0,0,Present
Year2,22.86,6,Night,2025-02-17 Night,2025-02-17 Night 6,0,0,0,0,0,0,0,0,2/17/2025 16:42,2/17/2025 19:10,2/17/2025 18:47,2/17/2025 19:07,2/17/2025 17:46,NA,NA,52,3,0.4,30.08,NA,51,1,0.4,0.74,1,N,None,None,Killdeer heard!,NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Evening,2024-11-06 Evening,2024-11-06 Evening 7,0,0,0,0,0,0,0,0,11/6/2024 15:36,11/6/2024 18:23,11/6/2024 16:08,11/6/2024 16:48,11/6/2024 16:59,11/6/2024 15:56,11/6/2024 16:01,67.3,11.4,0,30,NA,65.5,6,0,0.3,1,N,None,None,No birds detected in plots on P.C.,100,10,10,10,Fish,0,0,Present
Year2,25.4,7,Night,2024-11-06 Night,2024-11-06 Night 7,0,0,0,0,0,0,0,0,11/6/2024 15:36,11/6/2024 18:23,11/6/2024 18:00,11/6/2024 18:20,11/6/2024 16:59,NA,NA,61,10,0,30,NA,61,6.7,0,0.3,1,N,None,None,No birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Morning,2024-11-14 Morning,2024-11-14 Morning 7,6,0,0,0,0,0,0,0,11/14/2024 6:31,11/14/2024 7:28,11/14/2024 6:35,11/14/2024 7:15,11/14/2024 6:49,11/14/2024 7:18,11/14/2024 7:23,48.6,2.7,0.1,30.08,NA,49,1.2,0.1,0.98,8,N,None,None,Ibis roost to the west. No birds detected on P.C.,0,0,0,1000,Fish,0,1,Present
Year2,25.4,7,Evening,2024-11-20 Evening,2024-11-20 Evening 7,0,0,0,0,0,0,0,0,11/20/2024 15:58,11/20/2024 18:10,11/20/2024 16:06,11/20/2024 16:46,11/20/2024 16:48,11/20/2024 16:00,11/20/2024 16:05,55.8,2.9,1,30.03,NA,53.2,2.9,1,0.7,8,N,Rain,None,No birds detected in plots on P.C.,0,10,10,10,Fish,0,0,Present
Year2,25.4,7,Night,2024-11-20 Night,2024-11-20 Night 7,0,0,0,0,0,0,0,0,11/20/2024 15:58,11/20/2024 18:10,11/20/2024 17:48,11/20/2024 18:08,11/20/2024 16:48,NA,NA,52,1,1,30.02,NA,51,1,1,0.7,8,N,Rain,None,No birds detected,NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Morning,2024-11-27 Morning,2024-11-27 Morning 7,44,0,0,0,0,0,0,0,11/27/2024 7:00,11/27/2024 7:57,11/27/2024 7:03,11/27/2024 7:43,11/27/2024 7:03,11/27/2024 7:44,11/27/2024 7:49,38,6.4,0,30.14,NA,40,1.3,0,0.09,8,Y,None,None,Frequent shots heard to the W.,10,10,10,10,Fish,0,1,Present
Year2,25.4,7,Evening,2024-12-11 Evening,2024-12-11 Evening 7,0,0,0,0,0,0,0,0,12/11/2024 15:52,12/11/2024 18:09,12/11/2024 16:00,12/11/2024 16:40,12/11/2024 16:44,12/11/2024 15:55,12/11/2024 16:00,53,1.3,0.9,30.05,Decreasing,54,0,0.9,0.87,8,N,None,None,No birds in plots during survey.,1000,100,10,100,Fish,0,0,Present
Year2,25.4,7,Night,2024-12-11 Night,2024-12-11 Night 7,0,0,0,0,0,0,0,0,12/11/2024 15:52,12/11/2024 18:09,12/11/2024 17:46,12/11/2024 18:06,12/11/2024 16:44,NA,NA,53,0.8,0.9,30.05,Decreasing,53,1,0.9,0.87,8,N,None,None,Night survey no birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Morning,2024-12-21 Morning,2024-12-21 Morning 7,1,1,1,3.5,3.5,1,3.5,3.5,12/21/2024 7:14,12/21/2024 8:06,12/21/2024 7:19,12/21/2024 7:59,12/21/2024 7:23,12/21/2024 8:00,12/21/2024 8:05,49.1,4.6,1,30.11,NA,52.3,0.7,1,0.62,8,Y,Fog,None,"Shooting to the W. SNEG flew in, wandered around as if foraging but did not catch anything.",100,100,10,1000,Fish,1,1,Present
Year2,25.4,7,Evening,2024-12-26 Evening,2024-12-26 Evening 7,1,1,0,0,0,0,0,0,12/26/2024 14:12,12/26/2024 18:17,12/26/2024 16:04,12/26/2024 16:44,12/26/2024 16:50,12/26/2024 15:58,12/26/2024 16:03,56,6.4,1,30.07,Decreasing,54.5,1,1,0.15,1,N,Rain,None,Checked trail cams beforehand. No birds detected on P.C.,100,100,100,100,Fish,1,1,Present
Year2,25.4,7,Night,2024-12-26 Night,2024-12-26 Night 7,0,0,0,0,0,0,0,0,12/26/2024 14:12,12/26/2024 18:17,12/26/2024 17:53,12/26/2024 18:13,12/26/2024 16:50,NA,NA,52,6,1,30.07,Decreasing,50,1,1,0.15,1,N,Rain,None,Night survey no birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Morning,2024-12-31 Morning,2024-12-31 Morning 7,24,3,0,0,0,0,0,0,12/31/2024 7:19,12/31/2024 8:15,12/31/2024 7:24,12/31/2024 8:04,12/31/2024 7:25,12/31/2024 8:06,12/31/2024 8:11,39,2.9,0.5,30.21,Increasing,41,3.2,0.2,0.01,8,Y,None,None,Shooting to NW. Bird activity increased after main P.C. concluded.,100,100,1000,1000,Fish,1,1,Present
Year2,25.4,7,Evening,2025-01-10 Evening,2025-01-10 Evening 7,2,2,1,8,7,1,8,7,1/10/2025 16:20,1/10/2025 18:31,1/10/2025 16:29,1/10/2025 17:09,1/10/2025 17:03,1/10/2025 16:24,1/10/2025 16:29,59,4,0,30.28,NA,57,3,0,0.91,8,N,None,None,"All GREG observations the same bird - visiited plots 1, 3, 4, 5, 7",1000,1000,100,10,Fish,1,1,Present
Year2,25.4,7,Night,2025-01-10 Night,2025-01-10 Night 7,0,0,0,0,0,0,0,0,1/10/2025 16:20,1/10/2025 18:31,1/10/2025 18:09,1/10/2025 18:29,1/10/2025 17:03,NA,NA,53,4,0,30.28,NA,53,3,0,0.91,1,N,None,None,"2+ Killdeer heard from Plots 1 or 2, too dark to see them on berm even with night scope.",NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Morning,2025-01-23 Morning,2025-01-23 Morning 7,0,0,0,0,0,0,0,0,1/23/2025 7:01,1/23/2025 7:54,1/23/2025 7:06,1/23/2025 7:46,1/23/2025 7:20,1/23/2025 7:47,1/23/2025 7:52,33,2,0,30.37,NA,34,3,0,0.33,8,Y,None,None,Shooting far to W.,10000,10,100,1000,Fish,0,0,Present
Year2,25.4,7,Evening,2025-01-24 Evening,2025-01-24 Evening 7,3,2,1,10,7.5,1,10,7.5,1/24/2025 16:34,1/24/2025 18:42,1/24/2025 16:40,1/24/2025 17:20,1/24/2025 17:18,1/24/2025 16:35,1/24/2025 16:40,58,3,0.2,30.37,Decreasing,55,3,0.3,0.21,8,N,None,None,"Many NSHO, NOPI, and AMWI have moved into fields to W.",1000,1000,100,1000,Fish,1,1,Present
Year2,25.4,7,Night,2025-01-24 Night,2025-01-24 Night 7,0,0,0,0,0,0,0,0,1/24/2025 16:34,1/24/2025 18:42,1/24/2025 18:20,1/24/2025 18:40,1/24/2025 17:18,NA,NA,51,3,0.2,29.89,Decreasing,51,3,0.2,0.21,1,N,None,None,Night survey no birds detected.,NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Morning,2025-01-31 Morning,2025-01-31 Morning 7,0,0,0,0,0,0,0,0,1/31/2025 7:13,1/31/2025 8:03,1/31/2025 7:15,1/31/2025 7:55,1/31/2025 7:13,1/31/2025 7:55,1/31/2025 8:00,45,6,1,30.24,NA,45,6,1,0.05,1,Y,Rain,None,Shooting to W. Light rain.,100,10,100,1000,Fish,0,0,Present
Year2,25.4,7,Evening,2025-02-07 Evening,2025-02-07 Evening 7,0,0,0,0,0,0,0,0,2/7/2025 17:05,2/7/2025 19:10,2/7/2025 17:05,2/7/2025 17:45,2/7/2025 17:35,2/7/2025 17:00,2/7/2025 17:05,53,3,0.2,30.21,Increasing,50,4,0.1,0.8,8,N,None,None,Way fewer birds than previous visit.,10,10,10,10,Fish,0,0,Present
Year2,25.4,7,Night,2025-02-07 Night,2025-02-07 Night 7,0,0,0,0,0,0,0,0,2/7/2025 17:05,2/7/2025 19:10,2/7/2025 18:45,2/7/2025 19:05,2/7/2025 17:35,NA,NA,48,4,0.1,30.22,Increasing,47,3,0.1,0.8,1,N,None,None,"KILL heard, too dark to determine plot. Water level VERY high.",NA,NA,NA,NA,Fish,0,0,Present
Year2,25.4,7,Morning,2025-02-12 Morning,2025-02-12 Morning 7,0,0,0,0,0,0,0,0,2/12/2025 7:00,2/12/2025 7:50,2/12/2025 7:03,2/12/2025 7:43,2/12/2025 7:01,2/12/2025 7:43,2/12/2025 7:48,31,4,0.2,29.93,NA,32,3,0.2,1,1,N,None,None,,10,10,10,100,Fish,0,0,Present
Year2,25.4,7,Evening,2025-02-17 Evening,2025-02-17 Evening 7,0,0,0,0,0,0,0,0,2/17/2025 16:42,2/17/2025 19:10,2/17/2025 16:53,2/17/2025 17:33,2/17/2025 17:46,2/17/2025 16:48,2/17/2025 16:53,57,2,0.4,30.07,Decreasing,56,2,0.4,0.74,8,N,None,None,,100,10,1000,100,Fish,0,0,Present
Year2,25.4,7,Night,2025-02-17 Night,2025-02-17 Night 7,0,0,0,0,0,0,0,0,2/17/2025 16:42,2/17/2025 19:10,2/17/2025 18:47,2/17/2025 19:07,2/17/2025 17:46,NA,NA,52,3,0.4,30.08,NA,51,1,0.4,0.74,1,N,None,None,Killdeer heard!,NA,NA,NA,NA,Fish,0,0,Present
Year2,22.86,8,Evening,2024-11-06 Evening,2024-11-06 Evening 8,1,0,0,0,0,0,0,0,11/6/2024 15:36,11/6/2024 18:23,11/6/2024 16:08,11/6/2024 16:48,11/6/2024 16:59,11/6/2024 15:56,11/6/2024 16:01,67.3,11.4,0,30,NA,65.5,6,0,0.3,1,N,None,None,No birds detected in plots on P.C.,100,10,10,10,NoFish,0,1,Present
Year2,22.86,8,Night,2024-11-06 Night,2024-11-06 Night 8,0,0,0,0,0,0,0,0,11/6/2024 15:36,11/6/2024 18:23,11/6/2024 18:00,11/6/2024 18:20,11/6/2024 16:59,NA,NA,61,10,0,30,NA,61,6.7,0,0.3,1,N,None,None,No birds detected.,NA,NA,NA,NA,NoFish,0,0,Present
Year2,22.86,8,Morning,2024-11-14 Morning,2024-11-14 Morning 8,5,0,0,0,0,0,0,0,11/14/2024 6:31,11/14/2024 7:28,11/14/2024 6:35,11/14/2024 7:15,11/14/2024 6:49,11/14/2024 7:18,11/14/2024 7:23,48.6,2.7,0.1,30.08,NA,49,1.2,0.1,0.98,8,N,None,None,Ibis roost to the west. No birds detected on P.C.,0,0,0,1000,NoFish,0,1,Present
Year2,22.86,8,Evening,2024-11-20 Evening,2024-11-20 Evening 8,0,0,0,0,0,0,0,0,11/20/2024 15:58,11/20/2024 18:10,11/20/2024 16:06,11/20/2024 16:46,11/20/2024 16:48,11/20/2024 16:00,11/20/2024 16:05,55.8,2.9,1,30.03,NA,53.2,2.9,1,0.7,8,N,Rain,None,No birds detected in plots on P.C.,0,10,10,10,NoFish,0,0,Present
Year2,22.86,8,Night,2024-11-20 Night,2024-11-20 Night 8,0,0,0,0,0,0,0,0,11/20/2024 15:58,11/20/2024 18:10,11/20/2024 17:48,11/20/2024 18:08,11/20/2024 16:48,NA,NA,52,1,1,30.02,NA,51,1,1,0.7,8,N,Rain,None,No birds detected,NA,NA,NA,NA,NoFish,0,0,Present
Year2,22.86,8,Morning,2024-11-27 Morning,2024-11-27 Morning 8,7,0,0,0,0,0,0,0,11/27/2024 7:00,11/27/2024 7:57,11/27/2024 7:03,11/27/2024 7:43,11/27/2024 7:03,11/27/2024 7:44,11/27/2024 7:49,38,6.4,0,30.14,NA,40,1.3,0,0.09,8,Y,None,None,Frequent shots heard to the W.,10,10,10,10,NoFish,0,1,Present
Year2,22.86,8,Evening,2024-12-11 Evening,2024-12-11 Evening 8,1,0,0,0,0,0,0,0,12/11/2024 15:52,12/11/2024 18:09,12/11/2024 16:00,12/11/2024 16:40,12/11/2024 16:44,12/11/2024 15:55,12/11/2024 16:00,53,1.3,0.9,30.05,Decreasing,54,0,0.9,0.87,8,N,None,None,No birds in plots during survey.,1000,100,10,100,NoFish,0,1,Present
Year2,22.86,8,Night,2024-12-11 Night,2024-12-11 Night 8,0,0,0,0,0,0,0,0,12/11/2024 15:52,12/11/2024 18:09,12/11/2024 17:46,12/11/2024 18:06,12/11/2024 16:44,NA,NA,53,0.8,0.9,30.05,Decreasing,53,1,0.9,0.87,8,N,None,None,Night survey no birds detected.,NA,NA,NA,NA,NoFish,0,0,Present
Year2,22.86,8,Morning,2024-12-21 Morning,2024-12-21 Morning 8,3,3,1,0.5,0.5,1,0.5,0.5,12/21/2024 7:14,12/21/2024 8:06,12/21/2024 7:19,12/21/2024 7:59,12/21/2024 7:23,12/21/2024 8:00,12/21/2024 8:05,49.1,4.6,1,30.11,NA,52.3,0.7,1,0.62,8,Y,Fog,None,"Shooting to the W. SNEG flew in, wandered around as if foraging but did not catch anything.",100,100,10,1000,NoFish,1,1,Present
Year2,22.86,8,Evening,2024-12-26 Evening,2024-12-26 Evening 8,0,0,0,0,0,0,0,0,12/26/2024 14:12,12/26/2024 18:17,12/26/2024 16:04,12/26/2024 16:44,12/26/2024 16:50,12/26/2024 15:58,12/26/2024 16:03,56,6.4,1,30.07,Decreasing,54.5,1,1,0.15,1,N,Rain,None,Checked trail cams beforehand. No birds detected on P.C.,100,100,100,100,NoFish,0,0,Present
Year2,22.86,8,Night,2024-12-26 Night,2024-12-26 Night 8,0,0,0,0,0,0,0,0,12/26/2024 14:12,12/26/2024 18:17,12/26/2024 17:53,12/26/2024 18:13,12/26/2024 16:50,NA,NA,52,6,1,30.07,Decreasing,50,1,1,0.15,1,N,Rain,None,Night survey no birds detected.,NA,NA,NA,NA,NoFish,0,0,Present
Year2,22.86,8,Morning,2024-12-31 Morning,2024-12-31 Morning 8,28,0,0,0,0,0,0,0,12/31/2024 7:19,12/31/2024 8:15,12/31/2024 7:24,12/31/2024 8:04,12/31/2024 7:25,12/31/2024 8:06,12/31/2024 8:11,39,2.9,0.5,30.21,Increasing,41,3.2,0.2,0.01,8,Y,None,None,Shooting to NW. Bird activity increased after main P.C. concluded.,100,100,1000,1000,NoFish,0,1,Present
Year2,22.86,8,Evening,2025-01-10 Evening,2025-01-10 Evening 8,2,1,1,2,0.5,1,2,0.5,1/10/2025 16:20,1/10/2025 18:31,1/10/2025 16:29,1/10/2025 17:09,1/10/2025 17:03,1/10/2025 16:24,1/10/2025 16:29,59,4,0,30.28,NA,57,3,0,0.91,8,N,None,None,"All GREG observations the same bird - visiited plots 1, 3, 4, 5, 7",1000,1000,100,10,NoFish,1,1,Present
Year2,22.86,8,Night,2025-01-10 Night,2025-01-10 Night 8,0,0,0,0,0,0,0,0,1/10/2025 16:20,1/10/2025 18:31,1/10/2025 18:09,1/10/2025 18:29,1/10/2025 17:03,NA,NA,53,4,0,30.28,NA,53,3,0,0.91,1,N,None,None,"2+ Killdeer heard from Plots 1 or 2, too dark to see them on berm even with night scope.",NA,NA,NA,NA,NoFish,0,0,Present
Year2,22.86,8,Morning,2025-01-23 Morning,2025-01-23 Morning 8,0,0,0,0,0,0,0,0,1/23/2025 7:01,1/23/2025 7:54,1/23/2025 7:06,1/23/2025 7:46,1/23/2025 7:20,1/23/2025 7:47,1/23/2025 7:52,33,2,0,30.37,NA,34,3,0,0.33,8,Y,None,None,Shooting far to W.,10000,10,100,1000,NoFish,0,0,Present
Year2,22.86,8,Evening,2025-01-24 Evening,2025-01-24 Evening 8,6,1,1,10,0,0,0,0,1/24/2025 16:34,1/24/2025 18:42,1/24/2025 16:40,1/24/2025 17:20,1/24/2025 17:18,1/24/2025 16:35,1/24/2025 16:40,58,3,0.2,30.37,Decreasing,55,3,0.3,0.21,8,N,None,None,"Many NSHO, NOPI, and AMWI have moved into fields to W.",1000,1000,100,1000,NoFish,1,1,Present
Year2,22.86,8,Night,2025-01-24 Night,2025-01-24 Night 8,0,0,0,0,0,0,0,0,1/24/2025 16:34,1/24/2025 18:42,1/24/2025 18:20,1/24/2025 18:40,1/24/2025 17:18,NA,NA,51,3,0.2,29.89,Decreasing,51,3,0.2,0.21,1,N,None,None,Night survey no birds detected.,NA,NA,NA,NA,NoFish,0,0,Present
Year2,22.86,8,Morning,2025-01-31 Morning,2025-01-31 Morning 8,0,0,0,0,0,0,0,0,1/31/2025 7:13,1/31/2025 8:03,1/31/2025 7:15,1/31/2025 7:55,1/31/2025 7:13,1/31/2025 7:55,1/31/2025 8:00,45,6,1,30.24,NA,45,6,1,0.05,1,Y,Rain,None,Shooting to W. Light rain.,100,10,100,1000,NoFish,0,0,Present
Year2,22.86,8,Evening,2025-02-07 Evening,2025-02-07 Evening 8,0,0,0,0,0,0,0,0,2/7/2025 17:05,2/7/2025 19:10,2/7/2025 17:05,2/7/2025 17:45,2/7/2025 17:35,2/7/2025 17:00,2/7/2025 17:05,53,3,0.2,30.21,Increasing,50,4,0.1,0.8,8,N,None,None,Way fewer birds than previous visit.,10,10,10,10,NoFish,0,0,Present
Year2,22.86,8,Night,2025-02-07 Night,2025-02-07 Night 8,0,0,0,0,0,0,0,0,2/7/2025 17:05,2/7/2025 19:10,2/7/2025 18:45,2/7/2025 19:05,2/7/2025 17:35,NA,NA,48,4,0.1,30.22,Increasing,47,3,0.1,0.8,1,N,None,None,"KILL heard, too dark to determine plot. Water level VERY high.",NA,NA,NA,NA,NoFish,0,0,Present
Year2,22.86,8,Morning,2025-02-12 Morning,2025-02-12 Morning 8,1,0,0,0,0,0,0,0,2/12/2025 7:00,2/12/2025 7:50,2/12/2025 7:03,2/12/2025 7:43,2/12/2025 7:01,2/12/2025 7:43,2/12/2025 7:48,31,4,0.2,29.93,NA,32,3,0.2,1,1,N,None,None,,10,10,10,100,NoFish,0,1,Present
Year2,22.86,8,Evening,2025-02-17 Evening,2025-02-17 Evening 8,1,0,0,0,0,0,0,0,2/17/2025 16:42,2/17/2025 19:10,2/17/2025 16:53,2/17/2025 17:33,2/17/2025 17:46,2/17/2025 16:48,2/17/2025 16:53,57,2,0.4,30.07,Decreasing,56,2,0.4,0.74,8,N,None,None,,100,10,1000,100,NoFish,0,1,Present
